time,left_joint_0,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,right_joint_0,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7
1776326306.081863,0.0521,0.1512,-0.0343,0.0179,-0.0454,0.0185,0.0467,-0.0467,0.0902,0.1573,-0.0486,0.0005,-0.0393,0.0031,0.0483,-0.0483
1776326306.3444993,0.0536,0.1498,-0.0328,0.0189,-0.0462,0.0194,0.0467,-0.0467,0.0903,0.1538,-0.0439,0.0032,-0.0423,0.0057,0.0483,-0.0483
1776326306.3458567,0.0538,0.1498,-0.0327,0.019,-0.0463,0.0194,0.0467,-0.0467,0.0903,0.1536,-0.0436,0.0035,-0.0426,0.0059,0.0483,-0.0483
1776326306.6202016,0.0546,0.1503,-0.0326,0.0197,-0.0473,0.0199,0.0466,-0.0467,0.0911,0.1536,-0.0417,0.0047,-0.0446,0.0075,0.0483,-0.0483
1776326306.620675,0.0546,0.1503,-0.0326,0.0197,-0.0473,0.0199,0.0466,-0.0467,0.0911,0.1536,-0.0417,0.0047,-0.0446,0.0075,0.0483,-0.0483
1776326306.8904068,0.055,0.1525,-0.0328,0.0202,-0.0494,0.0203,0.0466,-0.0467,0.0921,0.1559,-0.0406,0.0052,-0.0471,0.0087,0.0482,-0.0482
1776326306.8908935,0.055,0.1525,-0.0328,0.0202,-0.0494,0.0203,0.0466,-0.0467,0.0921,0.1559,-0.0406,0.0052,-0.0471,0.0087,0.0482,-0.0482
1776326307.150344,0.055,0.153,-0.0329,0.0208,-0.0504,0.0204,0.0462,-0.0462,0.0936,0.1567,-0.0393,0.0053,-0.0489,0.0093,0.0478,-0.0478
1776326307.1508932,0.055,0.153,-0.0329,0.0208,-0.0504,0.0204,0.0462,-0.0462,0.0936,0.1567,-0.0393,0.0053,-0.0489,0.0093,0.0478,-0.0478
1776326307.4627714,0.0427,0.1068,-0.0229,0.0162,-0.0353,0.0141,0.032,-0.0321,0.0671,0.1105,-0.0233,0.004,-0.0387,0.0071,0.0332,-0.0333
1776326307.4634514,0.0395,0.0973,-0.0208,0.0149,-0.0321,0.0127,0.0291,-0.0291,0.0615,0.1011,-0.0204,0.0039,-0.0363,0.0065,0.0302,-0.0302
1776326307.7309136,0.0305,0.0687,-0.0146,0.0107,-0.0225,0.0087,0.0206,-0.0206,0.0451,0.0732,-0.0115,0.0036,-0.029,0.0041,0.0213,-0.0213
1776326307.7315564,0.0289,0.0634,-0.0135,0.01,-0.0207,0.008,0.019,-0.019,0.0422,0.0681,-0.01,0.0036,-0.0275,0.0037,0.0196,-0.0197
1776326307.9876258,0.0232,0.0456,-0.0099,0.0075,-0.0147,0.0057,0.0138,-0.0138,0.0321,0.0507,-0.0056,0.0034,-0.0224,0.0022,0.0142,-0.0142
1776326307.9885871,0.022,0.0419,-0.0092,0.0071,-0.0135,0.0053,0.0126,-0.0127,0.0299,0.047,-0.0049,0.0034,-0.0212,0.0019,0.013,-0.0131
1776326308.249135,0.0172,0.0288,-0.0067,0.0054,-0.0093,0.0037,0.0086,-0.0086,0.0214,0.034,-0.0026,0.0033,-0.0168,0.0009,0.0089,-0.0089
1776326308.2495503,0.0172,0.0288,-0.0067,0.0054,-0.0093,0.0037,0.0086,-0.0086,0.0214,0.034,-0.0026,0.0033,-0.0168,0.0009,0.0089,-0.0089
1776326308.5024753,0.0118,0.0161,-0.0042,0.0037,-0.0052,0.0022,0.0047,-0.0047,0.0124,0.0212,-0.0011,0.0031,-0.0119,-0.0002,0.0047,-0.0047
1776326308.5034864,0.0105,0.0131,-0.0037,0.0033,-0.0042,0.0018,0.0037,-0.0037,0.0101,0.0181,-0.0009,0.003,-0.0107,-0.0004,0.0037,-0.0038
1776326308.7613096,0.0084,0.0082,-0.0028,0.0026,-0.0027,0.0013,0.0022,-0.0022,0.0064,0.0131,-0.0008,0.0031,-0.0086,-0.0008,0.0021,-0.0022
1776326308.761756,0.0082,0.0077,-0.0027,0.0026,-0.0025,0.0012,0.0021,-0.0021,0.006,0.0126,-0.0008,0.0031,-0.0084,-0.0008,0.002,-0.002
1776326309.0278754,0.0069,0.0044,-0.0022,0.0022,-0.0014,0.0008,0.0011,-0.0011,0.0035,0.0092,-0.0008,0.0032,-0.0071,-0.0008,0.001,-0.001
1776326309.0287476,0.0068,0.0041,-0.0022,0.0022,-0.0013,0.0008,0.001,-0.001,0.0034,0.009,-0.0008,0.0032,-0.0071,-0.0008,0.0009,-0.0009
1776326309.2843874,0.0065,0.0026,-0.0021,0.0022,-0.0006,0.0006,0.0006,-0.0006,0.0023,0.0074,-0.001,0.0033,-0.0067,-0.0006,0.0005,-0.0006
1776326309.2848468,0.0065,0.0026,-0.0021,0.0022,-0.0006,0.0006,0.0006,-0.0006,0.0023,0.0074,-0.001,0.0033,-0.0067,-0.0006,0.0005,-0.0006
1776326309.5446966,0.0064,0.0019,-0.0023,0.0022,-0.0002,0.0004,0.0004,-0.0004,0.0016,0.0065,-0.0012,0.0033,-0.0066,-0.0003,0.0003,-0.0003
1776326309.5456362,0.0064,0.0019,-0.0024,0.0022,-0.0001,0.0004,0.0004,-0.0004,0.0015,0.0064,-0.0012,0.0032,-0.0066,-0.0002,0.0003,-0.0003
1776326309.8036246,0.0066,0.0017,-0.0028,0.0023,0.0001,0.0004,0.0003,-0.0003,0.0012,0.006,-0.0013,0.0032,-0.0067,0.0001,0.0002,-0.0003
1776326309.8045735,0.0066,0.0017,-0.0028,0.0023,0.0002,0.0004,0.0002,-0.0003,0.0012,0.0059,-0.0013,0.0032,-0.0067,0.0002,0.0002,-0.0003
1776326310.0591574,0.0067,0.0019,-0.0033,0.0025,0.0003,0.0003,0.0002,-0.0002,0.0012,0.0056,-0.0014,0.0031,-0.0069,0.0005,0.0002,-0.0002
1776326310.0595384,0.0067,0.0019,-0.0033,0.0025,0.0003,0.0003,0.0002,-0.0002,0.0012,0.0056,-0.0014,0.0031,-0.0069,0.0005,0.0002,-0.0002
1776326310.358256,0.0069,0.0022,-0.0039,0.0026,0.0004,0.0003,0.0002,-0.0002,0.0013,0.0053,-0.0014,0.0031,-0.007,0.0008,0.0002,-0.0002
1776326310.3586526,0.0069,0.0022,-0.0039,0.0026,0.0004,0.0003,0.0002,-0.0002,0.0013,0.0053,-0.0014,0.0031,-0.007,0.0008,0.0002,-0.0002
1776326310.6258936,0.0072,0.0027,-0.0046,0.0027,0.0005,0.0002,0.0002,-0.0002,0.0016,0.0051,-0.0015,0.003,-0.0073,0.0011,0.0002,-0.0002
1776326310.626484,0.0072,0.0027,-0.0046,0.0027,0.0005,0.0002,0.0002,-0.0002,0.0016,0.0051,-0.0015,0.003,-0.0073,0.0011,0.0002,-0.0002
1776326310.8938215,0.0075,0.0033,-0.0052,0.0028,0.0004,0.0002,0.0002,-0.0002,0.0021,0.0049,-0.0015,0.0029,-0.0075,0.0012,0.0002,-0.0002
1776326310.8945773,0.0075,0.0034,-0.0053,0.0029,0.0004,0.0002,0.0002,-0.0002,0.0022,0.0049,-0.0015,0.0029,-0.0076,0.0013,0.0002,-0.0002
